LINEGEOMETRYC
IDOBJ_GID,IDOBJ_NAME,IDOBJ_ALIAS,IDOBJ_CUSTOMID,1152921504606912257,LINEGEOMETRYC_HEIGHT,LINEGEOMETRYC_NEUTRAL,LINEGEOMETRYC_PHASECOUNT,LINEGEOMETRYC_XA,LINEGEOMETRYC_YA,LINEGEOMETRYC_XB,LINEGEOMETRYC_YB,LINEGEOMETRYC_XC,LINEGEOMETRYC_YC,LINEGEOMETRYC_XN,LINEGEOMETRYC_YN
GID,Name,Alias,Custom ID,Visible en producción,Height,Neutral conductor,Phase count,Xa,Ya,Xb,Yb,Xc,Yc,Xn,Yn
"1320399442167243716","GIS_LGC_12m_False_0.7m_0m_0.015m_0.8m_2.1m_0m_0m_0m_3","","888409BA042AC018255A27EFEC34CA2F4535C603","true","12","false","3","0.7","0","0.015","0.8","2.1","0","-0.5","-0.5"
"1320399442167243711","GIS_LGC_12m_False_0m_0m_0m_0m_-0.06m_0.08m_0m_0m_1","","DCEF5214A6E97F1AD2C7BD9474FE3923324096AB","true","12","false","1","-0.5","0","0","0","-0.06","0.08","-0.5","-0.5"
"1320399442167243710","GIS_LGC_12m_False_0.7m_0m_0m_0m_0.015m_0.8m_0m_0m_2","","080650FE380991CFC4BE4648BDF136780A005B27","true","12","false","2","0.7","0","0","0","0.015","0.8","-0.5","-0.5"
"1320399442167243708","GIS_LGC_11m_False_0m_0m_-0.06m_0.08m_0m_0m_0m_0m_1","","654D88949BF29723895ECF1A5C3A101DF618387A","true","11","false","1","-0.5","0","-0.06","0.08","0.5","0","-0.5","-0.5"
"1320399442167244307","GIS_LGC_13m_False_-0.065m_1.2m_0.025m_1.2m_0.11m_1.2m_0m_0m_3","","3D7C94F2AF84F2649C52403DF06352E69E79E47A","true","13","false","3","-0.065","1.2","0.025","1.2","0.11","1.2","-0.5","-0.5"
"1320399442167244306","GIS_LGC_8.3m_False_-0.065m_1.2m_0m_0m_0.03m_1.2m_0m_0m_2","","93DAB1BC96BAB1313B14CD43C17575510B3F0B21","true","8.3","false","2","-0.065","1.2","0","0","0.03","1.2","-0.5","-0.5"
"1320399442167244305","GIS_LGC_10m_False_-0.06m_0.8m_0.015m_0.8m_0.06m_0.8m_0m_0m_3","","275BC854FD5799D6C518AA83C2108224B22E6A03","true","10","false","3","-0.06","0.8","0.015","0.8","0.06","0.8","-0.5","-0.5"
"1320399442167244304","GIS_LGC_12m_False_-0.085m_1.2m_0m_1.2m_0m_0m_0m_0m_2","","F159FC994E1E2BF50EB6D9DDCC6F0A51310B6A92","true","12","false","2","-0.085","1.2","0","1.2","0.5","0","-0.5","-0.5"
"1320399442167244303","GIS_LGC_12m_False_-0.06m_0.8m_0.015m_0.8m_0m_0m_0m_0m_2","","52AB4AD7AF168B671AF47E5C3A58CD29F240A238","true","12","false","2","-0.06","0.8","0.015","0.8","0.5","0","-0.5","-0.5"
"1320399442167244302","GIS_LGC_10m_False_-0.06m_0.8m_0.015m_0.8m_0m_0m_0m_0m_2","","B5664E2657353B3147357C2FCF006B4D23D7B282","true","10","false","2","-0.06","0.8","0.015","0.8","0.5","0","-0.5","-0.5"
"1320399442167244301","GIS_LGC_12m_False_0.062m_1.2m_0.138m_1.2m_0m_0m_0m_0m_2","","045DE3A18DEF5692A74AC461744DCB85CFF06592","true","12","false","2","0.062","1.2","0.138","1.2","0.5","0","-0.5","-0.5"
"1320399442167244300","GIS_LGC_12m_False_0.03m_1.17m_0.05m_1.17m_0.04m_1.13m_0m_0m_3","","1B58EBEAB10E57D35850141FB711513A15A24787","true","12","false","3","0.03","1.17","0.05","1.17","0.04","1.13","-0.5","-0.5"
"1320399442167244299","GIS_LGC_10.1m_False_0m_1.25m_-0.09m_1.13m_0.09m_1.13m_0m_0m_3","","0DC7B99A396AF1D74400F690BA28DA732BFA21D1","true","10.1","false","3","0","1.25","-0.09","1.13","0.09","1.13","-0.5","-0.5"
"1320399442167244298","GIS_LGC_8m_False_0.062m_1.2m_0.138m_1.2m_0.214m_1.2m_0m_0m_3","","CBD0FE8060C36B509910A4F8868EA0BDB76E76AF","true","8","false","3","0.062","1.2","0.138","1.2","0.214","1.2","-0.5","-0.5"
"1320399442167244296","GIS_LGC_11.2m_False_-0.09m_1.2m_0m_1.2m_0.09m_1.2m_0m_0m_3","","938428EFD2324D0352BEB024D922782D58B8D3B6","true","11.2","false","3","-0.09","1.2","0","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167244295","GIS_LGC_13.2m_False_-0.09m_1.2m_0m_1.2m_0.09m_1.2m_0m_0m_3","","0DA9F9358C23C7ACDA54C7E46AE7A4502A8965F1","true","13.2","false","3","-0.09","1.2","0","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167244294","GIS_LGC_11.4m_False_0m_1.2m_-0.09m_1.13m_0.09m_1.13m_0m_0m_3","","6D276D3B330E2AB95FB6CC27003D26A4837DA508","true","11.4","false","3","0","1.2","-0.09","1.13","0.09","1.13","-0.5","-0.5"
"1320399442167244293","GIS_LGC_12m_False_0m_1.2m_-0.09m_1.13m_0.09m_1.13m_0m_0m_3","","A0EE985CE8CE27EDA4AF1EBF2FE88A270D6F0EDA","true","12","false","3","0","1.2","-0.09","1.13","0.09","1.13","-0.5","-0.5"
"1320399442167244292","GIS_LGC_11.2m_False_0m_1.2m_-0.09m_1.13m_0.09m_1.13m_0m_0m_3","","CD972BBBD4CDB1965454C832132E92A57AD137B9","true","11.2","false","3","0","1.2","-0.09","1.13","0.09","1.13","-0.5","-0.5"
"1320399442167244291","GIS_LGC_14m_False_0.05m_1.2m_0m_1.2m_0.08m_1.2m_0m_0m_3","","CCA918F78E43FB284B0B3412FC0DFE2E07C39C1E","true","14","false","3","0.05","1.2","0","1.2","0.08","1.2","-0.5","-0.5"
"1320399442167244290","GIS_LGC_8m_False_-0.065m_1.2m_0.03m_1.2m_0.115m_1.2m_0m_0m_3","","D04E22A7848B1FE44D824185E4613E0F619A1AB7","true","8","false","3","-0.065","1.2","0.03","1.2","0.115","1.2","-0.5","-0.5"
"1320399442167244288","GIS_LGC_10m_False_0m_0m_-0.09m_1.2m_0m_1.2m_0m_0m_2","","1AEF50DF81737896C848B425ED95C02B1AD11934","true","10","false","2","-0.5","0","-0.09","1.2","0","1.2","-0.5","-0.5"
"1320399442167244287","GIS_LGC_12m_False_-0.285m_1.2m_0.015m_1.2m_0.265m_1.2m_0m_0m_3","","019BE6F3DAFC2D06894FAAFC0207E783545AC728","true","12","false","3","-0.285","1.2","0.015","1.2","0.265","1.2","-0.5","-0.5"
"1320399442167244286","GIS_LGC_16.5m_False_0.062m_1.2m_0.138m_1.2m_0.214m_1.2m_0m_0m_3","","5F326BBBBC183BD22C57E6EC53CCFDCD22D37598","true","16.5","false","3","0.062","1.2","0.138","1.2","0.214","1.2","-0.5","-0.5"
"1320399442167244285","GIS_LGC_12m_False_0.061m_1.2m_0.136m_1.2m_0m_0m_0m_0m_2","","A8836CD975F088888A93214B6A08820DD217F5C5","true","12","false","2","0.061","1.2","0.136","1.2","0.5","0","-0.5","-0.5"
"1320399442167244284","GIS_LGC_9m_False_0.062m_1.2m_0.138m_1.2m_0.214m_1.2m_0m_0m_3","","EA973FA4F424192E00CAF3050FBC79D15083C0EA","true","9","false","3","0.062","1.2","0.138","1.2","0.214","1.2","-0.5","-0.5"
"1320399442167244282","GIS_LGC_8.3m_False_0m_0m_-0.09m_0m_0m_0m_0m_0m_2","","8F20E8C29378ECE4E9E21350BD3F904D6E3822FA","true","8.3","false","2","-0.5","0","-0.09","0","0","0","-0.5","-0.5"
"1320399442167244281","GIS_LGC_11.3m_False_0.061m_1.2m_0.136m_1.2m_0.209m_1.2m_0m_0m_3","","444A2D7B8CF5D87A4E5CEA981A06DB86C219BA83","true","11.3","false","3","0.061","1.2","0.136","1.2","0.209","1.2","-0.5","-0.5"
"1320399442167244280","GIS_LGC_12.1m_False_-0.065m_1.2m_0.03m_1.2m_0.115m_1.2m_0m_0m_3","","F642908F72B7C0A982E4BC184EC1F039EB9CD19D","true","12.1","false","3","-0.065","1.2","0.03","1.2","0.115","1.2","-0.5","-0.5"
"1320399442167244279","GIS_LGC_9.8m_False_-0.09m_1.13m_0m_1.13m_0.09m_1.13m_0m_0m_3","","36333785ADE365D327AD501D7F801A68FEE3C5BA","true","9.8","false","3","-0.09","1.13","0","1.13","0.09","1.13","-0.5","-0.5"
"1320399442167244278","GIS_LGC_11.3m_False_0.061m_1.2m_0.133m_1.2m_0.209m_1.2m_0m_0m_3","","EE8FD5F9B5B1ADEE189790311DF6498FC416F50D","true","11.3","false","3","0.061","1.2","0.133","1.2","0.209","1.2","-0.5","-0.5"
"1320399442167244277","GIS_LGC_13.9m_False_0.061m_1.2m_0.133m_1.2m_0.209m_1.2m_0m_0m_3","","9A41F117657B62B7B91BD83963B31821EA23E49E","true","13.9","false","3","0.061","1.2","0.133","1.2","0.209","1.2","-0.5","-0.5"
"1320399442167244276","GIS_LGC_13.2m_False_0.061m_1.2m_0.136m_1.2m_0.209m_1.2m_0m_0m_3","","28E3AD9A90327E22543CA2AA1A1815678AAC820A","true","13.2","false","3","0.061","1.2","0.136","1.2","0.209","1.2","-0.5","-0.5"
"1320399442167244275","GIS_LGC_8.9m_False_-0.09m_0m_0m_0m_0.09m_0m_0m_0m_3","","8E0B10227266C35717E7524C1F8F49307739CDBC","true","8.9","false","3","-0.09","0","0","0","0.09","0","-0.5","-0.5"
"1320399442167244273","GIS_LGC_11.8m_False_-0.09m_0m_0m_0m_0.09m_0m_0m_0m_3","","86AD6F4385FCF348B474380CE93B56E99D5A5D71","true","11.8","false","3","-0.09","0","0","0","0.09","0","-0.5","-0.5"
"1320399442167244272","GIS_LGC_10.8m_False_0m_1.2m_-0.09m_1.13m_0.09m_1.13m_0m_0m_3","","FCB0753540844E5C5843ADE7AF005B028769BDE9","true","10.8","false","3","0","1.2","-0.09","1.13","0.09","1.13","-0.5","-0.5"
"1320399442167244271","GIS_LGC_9.8m_False_-0.06m_0.8m_0.015m_0.8m_0.06m_0.8m_0m_0m_3","","BD057F25116C7CA0B878FD251A08D80C4A82BA99","true","9.8","false","3","-0.06","0.8","0.015","0.8","0.06","0.8","-0.5","-0.5"
"1320399442167244270","GIS_LGC_17.5m_False_-0.09m_1.13m_0.095m_1.13m_0.28m_1.13m_0m_0m_3","","AD1AB29CACC971C67D6A5E4A4AE3428D84B7E821","true","17.5","false","3","-0.09","1.13","0.095","1.13","0.28","1.13","-0.5","-0.5"
"1320399442167244269","GIS_LGC_20m_False_-0.09m_1.15m_0.095m_1.15m_0.28m_1.15m_0m_0m_3","","8199D48C6DA7558E8D0209007AC644C0882993E9","true","20","false","3","-0.09","1.15","0.095","1.15","0.28","1.15","-0.5","-0.5"
"1320399442167244268","GIS_LGC_11.6m_False_-0.065m_1.2m_0.025m_1.2m_0.11m_1.2m_0m_0m_3","","8195208DE68170A39D271ED64CE46737762C4C89","true","11.6","false","3","-0.065","1.2","0.025","1.2","0.11","1.2","-0.5","-0.5"
"1320399442167244267","GIS_LGC_11.4m_False_-0.09m_1.2m_0m_1.2m_0.09m_1.2m_0m_0m_3","","D3CE8053741B900BC406930BB878906FAA6486A3","true","11.4","false","3","-0.09","1.2","0","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167244266","GIS_LGC_11.6m_False_0.015m_0m_0.03m_0m_0.045m_0m_0m_0m_3","","DF3534CBE2A2A68322E50A16EBEB9E71A05266C8","true","11.6","false","3","0.015","0","0.03","0","0.045","0","-0.5","-0.5"
"1320399442167244265","GIS_LGC_11.6m_False_-0.06m_0.8m_0.015m_0.8m_0.06m_0.8m_0m_0m_3","","E81BBAD53F74D5394929E5B9EE887ECD0960C87E","true","11.6","false","3","-0.06","0.8","0.015","0.8","0.06","0.8","-0.5","-0.5"
"1320399442167244264","GIS_LGC_20m_False_-0.06m_0.8m_0.015m_0.8m_0.06m_0.8m_0m_0m_3","","14DE80C2B36F25ED9F118BD24D05946F3FE87234","true","20","false","3","-0.06","0.8","0.015","0.8","0.06","0.8","-0.5","-0.5"
"1320399442167244263","GIS_LGC_10.1m_False_-0.065m_1.2m_0.03m_1.2m_0m_0m_0m_0m_2","","8A401BA37CF0C279E089749EF8993FC6C4CC6CB5","true","10.1","false","2","-0.065","1.2","0.03","1.2","0.5","0","-0.5","-0.5"
"1320399442167244262","GIS_LGC_6.5m_False_0m_0m_0m_0.06m_0m_0m_0m_0m_3","","AD5CEF6EA9C6996338171AED5961F831914257B4","true","6.5","false","3","0","0","0","0.06","0","0","-0.5","-0.5"
"1320399442167244261","GIS_LGC_10.1m_False_0m_0.8m_0m_0m_0.005m_0.8m_0m_0m_2","","52A3D2BFD34B8E971C9097C94AAD0D7C840BEAA8","true","10.1","false","2","0","0.8","0","0","0.005","0.8","-0.5","-0.5"
"1320399442167244260","GIS_LGC_13.4m_False_-0.09m_0m_0m_0m_0.09m_0m_0m_0m_3","","B009C4CAD36B9D4BF273C6A4D226A4756BC32ED4","true","13.4","false","3","-0.09","0","0","0","0.09","0","-0.5","-0.5"
"1320399442167244259","GIS_LGC_13.4m_False_0.054m_1.2m_0.13m_1.2m_0.186m_1.2m_0m_0m_3","","5D1834DE96EEB0BE849E30EDF32FB6E2D34DD6F0","true","13.4","false","3","0.054","1.2","0.13","1.2","0.186","1.2","-0.5","-0.5"
"1320399442167244258","GIS_LGC_12.5m_False_-0.09m_1.13m_0.095m_1.13m_0.28m_1.13m_0m_0m_3","","22A0EEFD417D6CD8F138DD8C7B0544A12D13AA57","true","12.5","false","3","-0.09","1.13","0.095","1.13","0.28","1.13","-0.5","-0.5"
"1320399442167244257","GIS_LGC_13.5m_False_-0.09m_1.13m_0.095m_1.13m_0.28m_1.13m_0m_0m_3","","FED805FEC70BEEA6520A68A6D6AFE18236B4373F","true","13.5","false","3","-0.09","1.13","0.095","1.13","0.28","1.13","-0.5","-0.5"
"1320399442167244256","GIS_LGC_11.4m_False_-0.085m_1.2m_0m_1.2m_0.085m_1.2m_0m_0m_3","","C60B1C410C3FA31F108C134693BD7EC413B787B6","true","11.4","false","3","-0.085","1.2","0","1.2","0.085","1.2","-0.5","-0.5"
"1320399442167244255","GIS_LGC_14m_False_-0.095m_1.15m_0.095m_1.15m_0.285m_1.15m_0m_0m_3","","805415D87DDC33565DFB5398F3ADF491234BFBAB","true","14","false","3","-0.095","1.15","0.095","1.15","0.285","1.15","-0.5","-0.5"
"1320399442167244254","GIS_LGC_13m_False_-0.095m_1.15m_0.095m_1.15m_0.285m_1.15m_0m_0m_3","","008F961BEA9B9691C9F29E5FF84FB55E79762FD2","true","13","false","3","-0.095","1.15","0.095","1.15","0.285","1.15","-0.5","-0.5"
"1320399442167244253","GIS_LGC_8.4m_False_0m_0m_0.062m_1.2m_0.138m_1.2m_0m_0m_2","","537CB862839B41DAE1F67364C689D02B1B7C3879","true","8.4","false","2","-0.5","0","0.062","1.2","0.138","1.2","-0.5","-0.5"
"1320399442167244252","GIS_LGC_12m_False_-0.065m_1.15m_-0.065m_1.05m_-0.065m_0.95m_0m_0m_3","","56A631AA8F67AE030AE43C1837E639E5ADB6A282","true","12","false","3","-0.065","1.15","-0.065","1.05","-0.065","0.95","-0.5","-0.5"
"1320399442167244251","GIS_LGC_11.2m_False_-0.095m_1.15m_0.095m_1.15m_0.285m_1.15m_0m_0m_3","","57D0C0BB2676953973A091F828289BE7B5E04CB0","true","11.2","false","3","-0.095","1.15","0.095","1.15","0.285","1.15","-0.5","-0.5"
"1320399442167244250","GIS_LGC_11.2m_False_-0.09m_1.2m_0m_0m_0m_1.2m_0m_0m_2","","CB8E7CBC1ACAC3096F3CC88554F2E509331F5ADD","true","11.2","false","2","-0.09","1.2","0","0","0","1.2","-0.5","-0.5"
"1320399442167244249","GIS_LGC_15.3m_False_-0.09m_1.2m_0m_1.2m_0.09m_1.2m_0m_0m_3","","AEE19E432A2944251FDDED88EBAAFEE3DD0F989F","true","15.3","false","3","-0.09","1.2","0","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167244248","GIS_LGC_13.8m_False_-0.09m_0m_0m_0m_0.09m_0m_0m_0m_3","","E6AC8C8F1D9368D9514C9B5814E90CDA5A88DA20","true","13.8","false","3","-0.09","0","0","0","0.09","0","-0.5","-0.5"
"1320399442167244247","GIS_LGC_13.4m_False_0.061m_1.2m_0.133m_1.2m_0.209m_1.2m_0m_0m_3","","97C6629D4C9C613F962CA14CCE614B61BEAC885F","true","13.4","false","3","0.061","1.2","0.133","1.2","0.209","1.2","-0.5","-0.5"
"1320399442167244245","GIS_LGC_13.2m_False_-0.09m_0m_0m_0m_0.09m_0m_0m_0m_3","","54768EA4F399A78939A65A3C4DD7F5D5940AF82B","true","13.2","false","3","-0.09","0","0","0","0.09","0","-0.5","-0.5"
"1320399442167244244","GIS_LGC_15.2m_False_-0.09m_1.2m_0m_1.2m_0.09m_1.2m_0m_0m_3","","DE3C3E72C98D2263599B533F8AFA2236DCD92426","true","15.2","false","3","-0.09","1.2","0","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167244243","GIS_LGC_15.2m_False_-0.06m_0.8m_0.015m_0.8m_0.06m_0.8m_0m_0m_3","","CDAD3E1C10331654954251F11A446524AE644192","true","15.2","false","3","-0.06","0.8","0.015","0.8","0.06","0.8","-0.5","-0.5"
"1320399442167244242","GIS_LGC_11.4m_False_0m_0m_-0.065m_1.2m_0.03m_1.2m_0m_0m_2","","282B14884F8769E8BE06540D6A3FD6896B5019A6","true","11.4","false","2","-0.5","0","-0.065","1.2","0.03","1.2","-0.5","-0.5"
"1320399442167244241","GIS_LGC_11m_False_0.054m_1.2m_0.13m_1.2m_0.186m_1.2m_0m_0m_3","","8A33A8DE746E18C31AC5F1F5D7489370A81B33AB","true","11","false","3","0.054","1.2","0.13","1.2","0.186","1.2","-0.5","-0.5"
"1320399442167244240","GIS_LGC_8.3m_False_0.145m_1.13m_-0.14m_1.03m_0.43m_1.03m_0m_0m_3","","1C4B099BB538D1C119D71231067022962B03C0BC","true","8.3","false","3","0.145","1.13","-0.14","1.03","0.43","1.03","-0.5","-0.5"
"1320399442167244239","GIS_LGC_11m_False_-0.065m_1.2m_0.025m_1.2m_0.11m_1.2m_0m_0m_3","","2F9411572ED9131FD1EE609DD103DA5168A34F63","true","11","false","3","-0.065","1.2","0.025","1.2","0.11","1.2","-0.5","-0.5"
"1320399442167244238","GIS_LGC_12m_False_0.09m_1.15m_-0.09m_1.05m_0.09m_1.2m_0m_0m_3","","70D383B17F76054E901C520FEB0EEC6C7BD513DE","true","12","false","3","0.09","1.15","-0.09","1.05","0.09","1.2","-0.5","-0.5"
"1320399442167244237","GIS_LGC_11m_False_-0.09m_1.2m_0m_0m_0m_1.2m_0m_0m_2","","8CFF65C358AD1D2D0B37CED46AD3FB0995A0C7C3","true","11","false","2","-0.09","1.2","0","0","0","1.2","-0.5","-0.5"
"1320399442167244236","GIS_LGC_7.5m_False_0m_0m_-0.09m_1.2m_0.09m_1.2m_0m_0m_2","","75A5670EB8B052E6A20FE8D4DA3BF0DFDDC46996","true","7.5","false","2","-0.5","0","-0.09","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167244235","GIS_LGC_12.5m_False_-0.09m_1.15m_0.095m_1.15m_0.28m_1.15m_0m_0m_3","","77EEB63F802BCC84ACA62B5122CFC7A65FB07617","true","12.5","false","3","-0.09","1.15","0.095","1.15","0.28","1.15","-0.5","-0.5"
"1320399442167244234","GIS_LGC_8m_False_0.054m_1.2m_0.13m_1.2m_0.186m_1.2m_0m_0m_3","","825ECC0AB1ED0AF19D891D31D6E6BEBB253422EE","true","8","false","3","0.054","1.2","0.13","1.2","0.186","1.2","-0.5","-0.5"
"1320399442167244233","GIS_LGC_8m_False_-0.145m_1.09m_0.145m_1.05m_0.435m_1.09m_0m_0m_3","","26DB992C3128F135BE6D5F14C85270713C45E47D","true","8","false","3","-0.145","1.09","0.145","1.05","0.435","1.09","-0.5","-0.5"
"1320399442167244232","GIS_LGC_8m_False_-0.09m_1.15m_0.095m_1.15m_0m_0m_0m_0m_2","","325028401A28A5208BEF68EE50BE9F9A7DEA4D5F","true","8","false","2","-0.09","1.15","0.095","1.15","0.5","0","-0.5","-0.5"
"1320399442167244231","GIS_LGC_9.4m_False_-0.085m_1.16m_0m_1.2m_0.085m_1.16m_0m_0m_3","","42A5AED4A2169D7CBAD46C78D52D6941F32F033C","true","9.4","false","3","-0.085","1.16","0","1.2","0.085","1.16","-0.5","-0.5"
"1320399442167244230","GIS_LGC_13m_False_-0.09m_1.15m_0.095m_1.15m_0.28m_1.15m_0m_0m_3","","619A4DDC2752D2EEF2897CEA86516F7F57CF27D3","true","13","false","3","-0.09","1.15","0.095","1.15","0.28","1.15","-0.5","-0.5"
"1320399442167244228","GIS_LGC_12.5m_False_-0.14m_1.2m_0.145m_1.2m_0.43m_1.2m_0m_0m_3","","78B5D0C7DB8ECA09A128A49275F664F1FF9BF2C5","true","12.5","false","3","-0.14","1.2","0.145","1.2","0.43","1.2","-0.5","-0.5"
"1320399442167244227","GIS_LGC_10m_False_-0.09m_0m_0m_0m_0m_0m_0m_0m_2","","333B8C3C2ACC8784525AD8D178769561D15C534E","true","10","false","2","-0.09","0","0","0","0","0","-0.5","-0.5"
"1320399442167244226","GIS_LGC_9.5m_False_-0.09m_1.2m_0.09m_1.2m_0m_0m_0m_0m_2","","302BEB7CE9495BE3E15C2D1C6EAC518C248CD5A5","true","9.5","false","2","-0.09","1.2","0.09","1.2","0.5","0","-0.5","-0.5"
"1320399442167244225","GIS_LGC_12m_False_-0.14m_1.2m_0.145m_1.2m_0.43m_1.2m_0m_0m_3","","2630F4CD04437CDF9BB8FB5B9AD875444C1BA986","true","12","false","3","-0.14","1.2","0.145","1.2","0.43","1.2","-0.5","-0.5"
"1320399442167244224","GIS_LGC_12m_False_0.061m_1.2m_0.133m_1.2m_0m_0m_0m_0m_2","","EAD16817D79CA6B552CF40CB96FD118F9AD26B03","true","12","false","2","0.061","1.2","0.133","1.2","0.5","0","-0.5","-0.5"
"1320399442167244223","GIS_LGC_8.3m_False_0m_0m_0.2m_1.17m_-0.2m_1.17m_0m_0m_2","","2223DF12B59090BA7C77C463AC53587426B242DB","true","8.3","false","2","-0.5","0","0.2","1.17","-0.2","1.17","-0.5","-0.5"
"1320399442167244222","GIS_LGC_7m_False_-0.065m_1.2m_0.03m_1.2m_0.115m_1.2m_0m_0m_3","","6BBF831F4CDC763972A0266AF5804167EB4DFEEC","true","7","false","3","-0.065","1.2","0.03","1.2","0.115","1.2","-0.5","-0.5"
"1320399442167244221","GIS_LGC_11m_False_-0.085m_1.16m_0m_1.2m_0.085m_1.16m_0m_0m_3","","8207FB9561F053AD06B1323AC0A045457919D215","true","11","false","3","-0.085","1.16","0","1.2","0.085","1.16","-0.5","-0.5"
"1320399442167244220","GIS_LGC_9m_False_-0.06m_1.15m_0.21m_1.15m_0m_0m_0m_0m_2","","97C763F971C0338A43679A7024AD66D7B75B6FC4","true","9","false","2","-0.06","1.15","0.21","1.15","0.5","0","-0.5","-0.5"
"1320399442167244219","GIS_LGC_12m_False_0.145m_1.13m_-0.145m_1.03m_0.435m_1.03m_0m_0m_3","","B414FC99967845A7D4D59D38E1ED9ABCFF55BDE3","true","12","false","3","0.145","1.13","-0.145","1.03","0.435","1.03","-0.5","-0.5"
"1320399442167244217","GIS_LGC_10m_False_0m_1.2m_0m_0m_-0.275m_1.2m_0m_0m_2","","9AE5974973440F63BB517EC483B387FEFF75868B","true","10","false","2","0","1.2","0","0","-0.275","1.2","-0.5","-0.5"
"1320399442167244216","GIS_LGC_12m_False_0.054m_1.2m_0.13m_1.2m_0m_0m_0m_0m_2","","3BDE8990C722F41B551EC1A2AD98806E8A7C8CDF","true","12","false","2","0.054","1.2","0.13","1.2","0.5","0","-0.5","-0.5"
"1320399442167244215","GIS_LGC_14m_False_0.04m_1.13m_0.245m_1.13m_0.53m_1.13m_0m_0m_3","","91930E3B69A7D072DC4028995ED5F3DF9481C48A","true","14","false","3","0.04","1.13","0.245","1.13","0.53","1.13","-0.5","-0.5"
"1320399442167244214","GIS_LGC_11.2m_False_-0.09m_1.13m_-0.09m_1.01m_-0.09m_0.89m_0m_0m_3","","4D654B1A485C6C62763FB10829C107BE8623D4C9","true","11.2","false","3","-0.09","1.13","-0.09","1.01","-0.09","0.89","-0.5","-0.5"
"1320399442167244213","GIS_LGC_12.5m_False_-0.06m_1.15m_-0.06m_1.05m_-0.06m_0.95m_0m_0m_3","","6A8FF1C9C6F409F49B2F6B593B548F53E6286239","true","12.5","false","3","-0.06","1.15","-0.06","1.05","-0.06","0.95","-0.5","-0.5"
"1320399442167244212","GIS_LGC_11.4m_False_-0.01m_1.15m_0.095m_1.15m_0.38m_1.15m_0m_0m_3","","D85264780DF0B9549029178E3A595AE65D537AE7","true","11.4","false","3","-0.01","1.15","0.095","1.15","0.38","1.15","-0.5","-0.5"
"1320399442167244211","GIS_LGC_12m_False_-0.145m_1.09m_0.145m_1.09m_0.435m_1.09m_0m_0m_3","","AFD84DFA50AC35E9959D79FD7CFC7121BF40DD5D","true","12","false","3","-0.145","1.09","0.145","1.09","0.435","1.09","-0.5","-0.5"
"1320399442167244210","GIS_LGC_11.4m_False_0m_1.17m_0m_1.11m_0m_1.05m_0m_0m_3","","CD3D0B7EF2DF2452A84F4F960B7AC1E1CFC36857","true","11.4","false","3","0","1.17","0","1.11","0","1.05","-0.5","-0.5"
"1320399442167244209","GIS_LGC_11m_False_0m_0m_0.2m_1.17m_-0.2m_1.17m_0m_0m_2","","835D0E73B8005BF9F5D88C80FE32FC65CBF2AA37","true","11","false","2","-0.5","0","0.2","1.17","-0.2","1.17","-0.5","-0.5"
"1320399442167244208","GIS_LGC_9.6m_False_0m_0m_-0.09m_1.2m_0.09m_1.2m_0m_0m_2","","6DDF85409A4F4171301C887A98A6F6D73CAB692F","true","9.6","false","2","-0.5","0","-0.09","1.2","0.09","1.2","-0.5","-0.5"
"1320399442167244207","GIS_LGC_11.5m_False_-0.095m_1.15m_0.095m_1.15m_0.285m_1.15m_0m_0m_3","","2F7A0347EAAE6D5ED37D7A2207B1BCECF175F2A6","true","11.5","false","3","-0.095","1.15","0.095","1.15","0.285","1.15","-0.5","-0.5"
"1320399442167244206","GIS_LGC_12m_False_0m_0m_-0.09m_1.13m_0.095m_1.13m_0m_0m_2","","F15D3104630561471883C1DE8A848B8684AFD7B8","true","12","false","2","-0.5","0","-0.09","1.13","0.095","1.13","-0.5","-0.5"
"1320399442167244205","GIS_LGC_11.2m_False_-0.09m_1.15m_0.095m_1.15m_0.28m_1.15m_0m_0m_3","","0E260E89B24DDE933DE7F51757DAA4D4DBD22499","true","11.2","false","3","-0.09","1.15","0.095","1.15","0.28","1.15","-0.5","-0.5"
"1320399442167244204","GIS_LGC_9m_False_0m_1.17m_0m_0m_0.1m_1.17m_0m_0m_2","","04E0F3CB466BEBD3EB02E2B650387A1A711AE4AE","true","9","false","2","0","1.17","0","0","0.1","1.17","-0.5","-0.5"
"1320399442167244203","GIS_LGC_11m_False_0m_1.17m_0m_0m_0.1m_1.17m_0m_0m_2","","2F8FE155974CA3F7212C56AAE327D540ABEBEB2D","true","11","false","2","0","1.17","0","0","0.1","1.17","-0.5","-0.5"
"1320399442167244202","GIS_LGC_9m_False_0m_1.2m_0m_0m_-0.275m_1.2m_0m_0m_2","","91B75D8AA666F272DFAD8D3EB4BB4020393A85BA","true","9","false","2","0","1.2","0","0","-0.275","1.2","-0.5","-0.5"
