,job_id,job_name,step_name,version
886,10416,20220807704,Confirmar al ADMS,AMVELEZ.GIS20220807704_NWO
887,13819,20220808816,Definir,.
888,11556,20220808042,Definir,.
889,11557,20220808085,Definir,.
890,11861,20220808123,Prediseño en StandBy,.
891,11553,20220807712,Revisar Prediseño,.
892,11554,20220807720, Publicar TQ en Productivo,DAARBELAEZ.GIS20220807720_NWO
893,13820,20220808859,Definir,.
894,13821,20220808883,Promover en ADMS,SPACOSTA.GIS20220808883_WODI_RP_080_01_PO
895,11939,20220807951,Revisar Prediseño,.
896,12209,20220808034,Finalizado,RVANEGASB.GIS20220808034_NWO
897,11862,20220808131,Definir,.
898,13473,20220808522,Editar Prediseño,MMONTENEGRO.GIS20220808522_NWO
899,14163,20220809073,Promover en ADMS,DSEGURA.GIS20220809073_WO400392510_PO
900,11249,20220807364,Promover en ADMS,RVANEGASB.GIS20220807364_WO400485082_PO
901,11250,20220807372,Prediseño en StandBy,.
902,13822,20220808891,Promover en ADMS,JIDROBO.GIS20220808891_NWO
903,13823,20220808905,Promover en ADMS,RVANEGASB.GIS20220808905_WO400470254_PO
904,10930,20220808050,Definir,.
905,13489,20220808549,Definir,.
906,13490,20220808565,Finalizado,DSEGURA.GIS20220808565_NWO
907,11251,20220807402,Prediseño en StandBy,RVANEGASB.GIS20220807402_NWO
908,11252,20220807410,Revisar Prediseño,.
909,13777,20220808591,Promover en ADMS,DFLOPEZ.GIS20220808591_WO400400418
910,13777,20220808591,Promover en ADMS,DFLOPEZ.GIS20220808591_WO400400418_PO
911,13778,20220808603,Finalizado,AMVELEZ.GIS20220808603_NWO
912,10913,20220807224,Revisar Prediseño,SPACOSTA.GIS20220807224_NWO
913,11267,20220807496,Prediseño en StandBy,PSILVA.GIS20220807496_NWO
914,11271,20220807550,Prediseño en StandBy,.
915,11274,20220807631,Revisar Prediseño,.
916,10915,20220807305,Revisar Prediseño,.
917,10916,20220807321,Promover en ADMS,PSILVA.GIS20220807321_WODI_RE_013_01_PO
918,16017,20220811094,Finalizado,JGARZONG.GIS20220811094_NWO
919,15750,20220811108,Solicitar Aprobación TQ,CAPEREZS.GIS20220811108_NWO
920,15751,20220811116,Revisar Prediseño,.
921,14237,20220809979,Revisión TQ,JGARZONG.GIS20220809979_NWO
922,14517,20220810195,Promover en ADMS,JIDROBO.GIS20220810195_WODI_PP_014_03_PO
923,14749,20220810543,Promover en ADMS,JIDROBO.GIS20220810543_NWO
924,14747,20220810500,Editar Prediseño,.
925,14750,20220810561,Finalizado,EDELGADO.GIS20220810561_WO400467903
926,16018,20220811124,Editar Diseño,CAPEREZS.GIS20220811124_WO400466942_PO
927,14238,20220809987,Revisión TQ,AORTIZJ.GIS20220809987_NWO
928,14239,20220809995,Revisión TQ,LIPUENTES.GIS20220809995_NWO
929,14518,20220810209,Definir,.
930,14519,20220810217, Enviar a ADMS,EMARIN.GIS20220810217_NWO
931,14520,20220810225, Diseño en StandBy,LIPUENTES.GIS20220810225_NWO
932,14751,20220810578,Revisión TQ,DSEGURA.GIS20220810578_NWO
933,10614,20220807054,Revisión TQ,LCESPEDES.GIS20220807054_NWO
934,14752,20220810586,Promover en ADMS,JIDROBO.GIS20220810586_WODI_MS_004_09_PO
935,16019,20220811132,Promover en ADMS,SPACOSTA.GIS20220811132_NWO
936,14240,20220810020,Revisión TQ,JGARZONG.GIS20220810020_NWO
937,14502,20220810039,Revisar Prediseño,.
938,14503,20220810101,Revisar Prediseño,.
939,14521,20220810268,Definir,.
940,14522,20220810276,Revisión TQ,JMPARRA.GIS20220810276_NWO
941,15393,20220810632, Diseño en StandBy,MHHERRERA.GIS20220810632_WODI_MS_004_10_PO
942,15394,20220810659,Finalizado,JSDIAZD.GIS20220810659_NWO
943,16020,20220811140,Definir,.
944,15752,20220811159,Revisar Prediseño,.
945,14504,20220810111,Finalizado,LIPUENTES.GIS20220810111_NWO
946,14523,20220810284, Publicar TQ en Productivo,LARIOS.GIS20220810284_NWO
947,14524,20220810306,Editar Diseño,JSDIAZD.GIS20220810306_NWO
948,15396,20220810683,Editar Diseño,CAPEREZS.GIS20220810683_NWO
949,16021,20220811175,Solicitar TQ,.
950,16022,20220811191,Editar Prediseño,.
951,14505,20220810128,Revisión TQ,JMPARRA.GIS20220810128_NWO
952,14506,20220810136,Revisar Prediseño,.
953,14525,20220810349,Definir,.
954,15719,20220810918,Definir,.
955,15378,20220810713,Revisión TQ,ALSOLANO.GIS20220810713_NWO
956,15730,20220810756,Prediseño en StandBy,AMVELEZ.GIS20220810756_NWO
957,15753,20220811167,Revisar Prediseño,.
958,15754,20220811183, Enviar a ADMS,CAPEREZS.GIS20220811183_WO400437258_PO
959,16025,20220811221,Editar Diseño,SPACOSTA.GIS20220811221_NWO
960,14507,20220810152,Revisión TQ,LARIOS.GIS20220810152_NWO
961,14508,20220810187, Publicar TQ en Productivo,AORTIZJ.GIS20220810187_NWO
962,14514,20220809766,Definir,.
963,14515,20220809774,Definir,.
964,15731,20220810764,Definir,.
965,15699,20220811231,Revisar Prediseño,.
966,15755,20220811264, Enviar a ADMS,JIDROBO.GIS20220811264_NWO
967,14526,20220810421, Publicar TQ en Productivo,RDGONZALEZ.GIS20220810421_NWO
968,14527,20220810446,Finalizado,JMPARRA.GIS20220810446_NWO
969,14516,20220809782,Definir,.
970,15720,20220810926,Revisión TQ,DAARBELAEZ.GIS20220810926_NWO
971,15732,20220810780,Revisión TQ,AMVELEZ.GIS20220810780_NWO
972,15733,20220810802,Definir,.
973,16023,20220811205,Revisar Prediseño,.
974,16024,20220811213,Revisión TQ,SPACOSTA.GIS20220811213_NWO
975,14528,20220810470,Espera Confirmación ADMS,DSEGURA.GIS20220810470_NWO
976,15057,20220810497,Revisar Prediseño,.
977,15741,20220810950,Revisar Prediseño,SPACOSTA.GIS20220810950_NWO
978,15734,20220810810,Espera Confirmación ADMS,OCARDENAS.GIS20220810810_NWO
979,15735,20220810829,Revisar Prediseño,.
980,5166,20220803873,Anular TQ,.
981,16027,20220811256,Revisar Prediseño,.
982,15058,20220810519,Definir,.
983,15742,20220810977,Promover en ADMS,PLOAIZA.GIS20220810977_WO400465518_PO
984,15698,20220811027,Revisar Prediseño,.
985,15743,20220811051,Prediseño en StandBy,.
986,15736,20220810837,Definir,.
987,15737,20220810871,Definir,.
988,15379,20220811019,Definir,.
989,16026,20220811248, Enviar a ADMS,MHHERRERA.GIS20220811248_NWO
990,15059,20220810535,Finalizado,JIDROBO.GIS20220810535_NWO
991,15060,20220810551,Revisar Prediseño,.
992,15061,20220810594,Revisar Prediseño,.
993,15744,20220811078,Definir,.
994,15738,20220810896,Promover en ADMS,RDGONZALEZ.GIS20220810896_WODI_PS_028_27_PO
995,15739,20220810901,Definir,.
996,14227,20220809537,Revisión TQ,PSILVA.GIS20220809537_NWO
997,14228,20220809634,Revisión TQ,EDELGADO.GIS20220809634_NWO
998,15062,20220810608,Revisión TQ,RDGONZALEZ.GIS20220810608_NWO
999,15063,20220810616,Revisar Prediseño,SPACOSTA.GIS20220810616_NWO
1000,14740,20220810391,Definir,.
1001,14741,20220810403,Definir,.
1002,15740,20220810934,Promover en ADMS,JNGAVIRIA.GIS20220810934_NWO
1003,15721,20220810942,Promover en ADMS,CAPEREZS.GIS20220810942_NWO
1004,14101,20220809790,Definir,.
1005,15377,20220810624,Revisión TQ,DSEGURA.GIS20220810624_NWO
1006,15064,20220810640, Diseño en StandBy,DSEGURA.GIS20220810640_NWO
1007,14742,20220810411,Promover en ADMS,DSEGURA.GIS20220810411_WODI_PP_014_03_PO
1008,14743,20220810438,Finalizado,RDGONZALEZ.GIS20220810438_NWO
1009,15722,20220810969,Definir,.
1010,14102,20220809804,Definir,.
1011,15065,20220810675,Revisar Prediseño,.
1012,14744,20220810454,Revisar Prediseño,.
1013,15723,20220810985,Promover en ADMS,PLOAIZA.GIS20220810985_WODI_MS_004_10_PO
1014,15724,20220810993,Definir,.
1015,15746,20220811000,Editar Prediseño,.
1016,14230,20220809847,Definir,.
1017,14231,20220809863,Definir,.
1018,14232,20220809881,Revisar Prediseño,.
1019,15714,20220810799,Definir,.
1020,15715,20220810845,Revisar Prediseño,.
1021,14745,20220810462,Confirmar al ADMS,RDGONZALEZ.GIS20220810462_NWO
1022,14746,20220810489,Revisar Prediseño,MHHERRERA.GIS20220810489_WODI_PP_013_03_PO
1023,15747,20220811035,Finalizado,MICARVAJAL.GIS20220811035_NWO
1024,14233,20220809901,Revisión TQ,JSDIAZD.GIS20220809901_NWO
1025,15716,20220810853, Enviar a ADMS,AMVELEZ.GIS20220810853_NWO
1026,15717,20220810861,Promover en ADMS,DSEGURA.GIS20220810861_NWO
1027,14748,20220810527,Prediseño en StandBy,.
1028,15748,20220811061,Promover en ADMS,PLOAIZA.GIS20220811061_WO400465163_PO
1029,15749,20220811086,Editar Prediseño,.
1030,14234,20220809911,Revisión TQ,EMARIN.GIS20220809911_NWO
1031,14235,20220809928,Revisión TQ,LCESPEDES.GIS20220809928_NWO
1032,14236,20220809944,Finalizado,JSDIAZD.GIS20220809944_NWO
1033,15718,20220810888,Definir,.
1034,16788,20220811809,Revisión TQ,MHHERRERA.GIS20220811809_NWO
1035,14465,20220809510,Revisar Prediseño,.
1036,14466,20220809571,Revisar Prediseño,.
1037,14452,20220809741,Promover en ADMS,LARIOS.GIS20220809741_NWO
1038,14453,20220809758,Editar Diseño,AORTIZJ.GIS20220809758_NWO
1039,16754,20220811558,Definir,.
1040,16755,20220811566,Promover en ADMS,OCARDENAS.GIS20220811566_WODI_PS_028_05_PO
1041,16801,20220811639, Diseño en StandBy,LIPUENTES.GIS20220811639_NWO
1042,16802,20220811647,Promover en ADMS,LARIOS.GIS20220811647_NWO
1043,14467,20220809588,Promover en ADMS,DAARBELAEZ.GIS20220809588_NWO
1044,14468,20220809596,Revisar Prediseño,.
1045,14532,20220809820,Definir,.
1046,14533,20220809839,Promover en ADMS,DSEGURA.GIS20220809839_WO400406287_PO
1047,16756,20220811574,Definir,.
1048,16757,20220811582,Revisar Prediseño,.
1049,16803,20220811655,Revisar Prediseño,.
1050,16833,20220811671,Revisión TQ,JSDIAZD.GIS20220811671_NWO
1051,14469,20220809618,Revisar Prediseño,.
1052,14534,20220809855,Definir,.
1053,16758,20220811604,Editar Prediseño,.
1054,16817,20220811663,Finalizado,GSALINAS.GIS20220811663_NWO
1055,16834,20220811698,Revisión TQ,JSDIAZD.GIS20220811698_NWO_PO
1056,16674,20220811442,Finalizado,GSALINAS.GIS20220811442_NWO
1057,16675,20220811450, Enviar a ADMS,DSEGURA.GIS20220811450_NWO
1058,14535,20220809871,Definir,.
1059,14536,20220809898,Promover en ADMS,JIDROBO.GIS20220809898_WO400481913_PO
1060,16738,20220811681,Finalizado,MHHERRERA.GIS20220811681_NWO
1061,16835,20220811701,Definir,.
1062,16676,20220811469, Enviar a ADMS,JGARZONG.GIS20220811469_NWO
1063,14538,20220809952,Revisar Prediseño,.
1064,14539,20220809960,Finalizado,LARIOS.GIS20220809960_NWO
1065,16354,20220811736,Definir,.
1066,16355,20220811744,Definir,.
1067,16786,20220811752,Editar Diseño,DSEGURA.GIS20220811752_NWO
1068,16837,20220811728,Definir,.
1069,16677,20220811493,Editar Diseño,RDGONZALEZ.GIS20220811493_NWO
1070,16721,20220811515, Enviar a ADMS,EDELGADO.GIS20220811515_NWO
1071,16722,20220811523, Diseño en StandBy,JNGAVIRIA.GIS20220811523_WO400456564_PO
1072,14540,20220810004,Promover en ADMS,LCESPEDES.GIS20220810004_NWO
1073,14541,20220810012,Revisar Prediseño,.
1074,16739,20220811760,Revisión TQ,SPACOSTA.GIS20220811760_NWO
1075,16358,20220811833,Espera Confirmación ADMS,MHHERRERA.GIS20220811833_WO400487904_PO
1076,16359,20220811841, Enviar a ADMS,JNGAVIRIA.GIS20220811841_NWO
1077,16737,20220811531,Revisión TQ,JMPARRA.GIS20220811531_NWO
1078,14542,20220810047,Revisar Prediseño,.
1079,14543,20220810055,Prediseño en StandBy,.
1080,16787,20220811779,Definir,.
1081,16356,20220811787,Editar Diseño,CMVALLEJO.GIS20220811787_WODI_RP_080_01_PO
1082,16785,20220811620,Finalizado,RDGONZALEZ.GIS20220811620_NWO
1083,14483,20220809553,Revisar Diseño en QA,ALSOLANO.GIS20220809553_NWO
1084,16742,20220811851,Revisar Prediseño,.
1085,10933,20220808107,Editar Prediseño,.
1086,14481,20220809529,Revisar Prediseño,.
1087,14482,20220809545,Revisar Prediseño,.
1088,14544,20220810063,Revisar Prediseño,.
1089,16353,20220811329,Prediseño en StandBy,.
1090,16740,20220811795,Anular TQ,.
1091,16741,20220811817,Definir,.
1092,16357,20220811825,Definir,.
1093,14103,20220810071,Finalizado,EMARIN.GIS20220810071_NWO
1094,14104,20220810081,Finalizado,LIPUENTES.GIS20220810081_NWO
1095,14105,20220810098,Revisar Prediseño,.
1096,14109,20220810233,Revisión TQ,LARIOS.GIS20220810233_NWO
1097,14110,20220810241,Promover en ADMS,JSDIAZD.GIS20220810241_NWO
1098,15380,20220811401,Confirmar al ADMS,OCARDENAS.GIS20220811401_NWO
1099,15381,20220811426,Prediseño en StandBy,.
1100,14418,20220809561,Promover en ADMS,RVANEGASB.GIS20220809561_NWO
1101,14497,20220809601,Revisión TQ,DAARBELAEZ.GIS20220809601_NWO
1102,14498,20220809626,Finalizado,OIZQUIERDO.GIS20220809626_NWO
1103,14106,20220810144,Finalizado,EMARIN.GIS20220810144_NWO
1104,14107,20220810160,Prediseño en StandBy,LARIOS.GIS20220810160_NWO
1105,14111,20220810251,Promover en ADMS,JGARZONG.GIS20220810251_NWO
1106,16673,20220811418,Prediseño en StandBy,.
1107,14419,20220809642,Promover en ADMS,SPACOSTA.GIS20220809642_NWO
1108,14108,20220810179, Publicar TQ en Productivo,LIPUENTES.GIS20220810179_NWO
1109,14112,20220810292,Definir,.
1110,14509,20220810314,Definir,.
1111,14510,20220810322,Finalizado,BCLEGUIZAMO.GIS20220810322_NWO
1112,14537,20220809936,Prediseño en StandBy,LARIOS.GIS20220809936_NWO
1113,15066,20220810691,Revisar Prediseño,.
1114,14529,20220809669,Confirmar al ADMS,OCARDENAS.GIS20220809669_NWO
1115,14499,20220809677,Promover en ADMS,AMVELEZ.GIS20220809677_WO400475727_PO
1116,15725,20220811043, Enviar a ADMS,SPACOSTA.GIS20220811043_NWO
1117,15700,20220811272,Revisar Prediseño,MHHERRERA.GIS20220811272_NWO
1118,14511,20220810330,Promover en ADMS,LCESPEDES.GIS20220810330_NWO
1119,15713,20220810731, Diseño en StandBy,DSEGURA.GIS20220810731_NWO
1120,16337,20220811310, Diseño en StandBy,ALSOLANO.GIS20220811310_NWO
1121,14513,20220809650,Promover en ADMS,JIDROBO.GIS20220809650_NWO
1122,14500,20220809685,Promover en ADMS,ALSOLANO.GIS20220809685_WO400414878_PO
1123,15701,20220811280,Definir,.
1124,14512,20220810357,Definir,.
1125,14737,20220810365,Definir,.
1126,16338,20220811337,Promover en ADMS,JMPARRA.GIS20220811337_WO400491553_PO
1127,14530,20220809693,Promover en ADMS,AMVELEZ.GIS20220809693_WO400466379_PO
1128,15756,20220811299,Definir,.
1129,15757,20220811302,Definir,.
1130,14738,20220810373,Definir,.
1131,14739,20220810381,Definir,.
1132,16339,20220811353, Enviar a ADMS,JNGAVIRIA.GIS20220811353_NWO
1133,16340,20220811371, Publicar TQ en Productivo,JGARZONG.GIS20220811371_WODI_PP_014_03_PO
1134,14531,20220809707,Definir,.
1135,7064,20220805191,Revisar Prediseño,.
1136,14501,20220809715,Definir,.
1137,14450,20220809723,Revisar Prediseño,.
1138,15758,20220811345,Promover en ADMS,JMPARRA.GIS20220811345_WO400491554_PO
1139,15759,20220811361,Revisar Prediseño,.
1140,15745,20220810772,Definir,.
1141,16689,20220811477,Revisar Prediseño,.
1142,16657,20220811388,Finalizado,MHHERRERA.GIS20220811388_NWO
1143,16658,20220811396,Promover en ADMS,DAARBELAEZ.GIS20220811396_WODI_PS_028_39_PO
1144,15382,20220811434,Revisión TQ,MHHERRERA.GIS20220811434_NWO
1145,14451,20220809731,Revisar Prediseño,.
1146,16753,20220811541,Revisar Prediseño,.
1147,16705,20220811507,Revisión TQ,MHHERRERA.GIS20220811507_NWO
1148,16769,20220811590,Revisar Prediseño,.
1149,16770,20220811612,Revisar Prediseño,PLOAIZA.GIS20220811612_NWO
1150,17694,20220812627, Enviar a ADMS,PSILVA.GIS20220812627_NWO
1151,20545,20220813895,Revisar Prediseño,.
1152,16791,20220811906,Revisión TQ,DAARBELAEZ.GIS20220811906_NWO
1153,20673,20220814093,Revisar Prediseño,.
1154,16748,20220811991, Enviar a ADMS,DSEGURA.GIS20220811991_NWO
1155,16749,20220812007,Revisión TQ,ALSOLANO.GIS20220812007_NWO
1156,19569,20220813542,Revisar Prediseño,.
1157,16792,20220811914,Revisar Prediseño,.
1158,5792,20220804616, Diseño en StandBy,SPACOSTA.GIS20220804616_NWO
1159,16793,20220812015,Definir,.
1160,20659,20220814158,Definir,.
1161,20660,20220814166,Revisar Prediseño,.
1162,16750,20220812023,Definir,.
1163,16751,20220812031,Revisión TQ,MHHERRERA.GIS20220812031_NWO
1164,20530,20220813909,Prediseño en StandBy,.
1165,20529,20220813887,Editar Prediseño,.
1166,20546,20220813917,Promover en ADMS,CCHAPID.GIS20220813917_WODI_LA_001_01_PO
1167,16361,20220812090,Editar Prediseño,.
1168,20661,20220814174,Prediseño en StandBy,.
1169,16752,20220812041, Diseño en StandBy,RVANEGASB.GIS20220812041_NWO
1170,20561,20220813925,Revisión TQ,CCHAPID.GIS20220813925_NWO
1171,20019,20220813941,Promover en ADMS,LCESPEDES.GIS20220813941_NWO
1172,16362,20220812104, Enviar a ADMS,JSDIAZD.GIS20220812104_NWO
1173,4595,20220802915,Editar Diseño,CAPEREZS.GIS20220802915_NWO
1174,16363,20220812139,Finalizado,MICARVAJAL.GIS20220812139_NWO
1175,20817,20220814131,Definir,.
1176,20818,20220814141,Revisar Prediseño,.
1177,16977,20220812058,Confirmar al ADMS,PSILVA.GIS20220812058_NWO
1178,16978,20220812074,Promover en ADMS,DSEGURA.GIS20220812074_NWO
1179,20562,20220813951,Definir,.
1180,16364,20220812147,Revisión TQ,RVANEGASB.GIS20220812147_NWO
1181,16365,20220812181,Promover en ADMS,OCARDENAS.GIS20220812181_WODI_PS_027_06_PO
1182,20662,20220814182,Definir,.
1183,20663,20220814190,Prediseño en StandBy,.
1184,20664,20220814204, Diseño en StandBy,JMPARRA.GIS20220814204_NWO
1185,16979,20220812082,Editar Prediseño,.
1186,16980,20220812112, Publicar TQ en Productivo,PSILVA.GIS20220812112_NWO
1187,16981,20220812155,Prediseño en StandBy,.
1188,20577,20220813976,Revisar Prediseño,.
1189,16795,20220812198,Anular TQ,.
1190,16796,20220812228,Prediseño en StandBy,.
1191,20819,20220814212,Promover en ADMS,DAARBELAEZ.GIS20220814212_WO400477383_PO
1192,16982,20220812163, Diseño en StandBy,OIZQUIERDO.GIS20220812163_NWO
1193,16983,20220812171, Diseño en StandBy,CAPEREZS.GIS20220812171_WODI_RP_080_01_PO
1194,20578,20220813984,Revisar Prediseño,.
1195,20564,20220813992,Revisión TQ,CCHAPID.GIS20220813992_NWO
1196,20579,20220814001, Diseño en StandBy,ALSOLANO.GIS20220814001_NWO
1197,16366,20220812252,Definir,.
1198,18405,20220813216,Definir,.
1199,18406,20220813224,Revisar Prediseño,JMPARRA.GIS20220813224_NWO
1200,17297,20220812211,Revisar Prediseño,LARIOS.GIS20220812211_NWO
1201,20547,20220813933,Revisar Prediseño,.
1202,16367,20220812279,Definir,.
1203,18577,20220813038,Prediseño en StandBy,.
1204,18386,20220813054,Revisar Prediseño,.
1205,18407,20220813240,Revisar Prediseño,.
1206,18408,20220813291,Prediseño en StandBy,.
1207,17298,20220812236,Promover en ADMS,PSILVA.GIS20220812236_WO400489826_PO
1208,20565,20220814018,Definir,.
1209,20593,20220814026,Revisar Prediseño,.
1210,20625,20220814042,Revisar Prediseño,.
1211,18340,20220813089,Definir,.
1212,18409,20220813305,Confirmar al ADMS,EDELGADO.GIS20220813305_NWO
1213,17299,20220812244,Definir,.
1214,17300,20220812260,Revisar Prediseño,.
1215,19254,20220813501,Revisar Prediseño,.
1216,18433,20220812996,Revisar Prediseño,.
1217,18434,20220813003,Revisar Prediseño,.
1218,16843,20220812295,Promover en ADMS,BCLEGUIZAMO.GIS20220812295_NWO
1219,19233,20220813402,Promover en ADMS,OIZQUIERDO.GIS20220813402_NWO
1220,18897,20220813313,Revisión TQ,JSDIAZD.GIS20220813313_NWO
1221,18898,20220813356,Editar Prediseño,.
1222,18899,20220813364, Diseño en StandBy,BCLEGUIZAMO.GIS20220813364_NWO
1223,20001,20220813641,Revisar Prediseño,.
1224,17666,20220812686, Diseño en StandBy,OIZQUIERDO.GIS20220812686_NWO
1225,19218,20220813437,Definir,.
1226,11569,20220807739,Finalizado,ALSOLANO.GIS20220807739_NWO
1227,19553,20220813526,Revisión TQ,JMPARRA.GIS20220813526_WO400336804_PO
1228,19234,20220813461,Revisar Prediseño,.
1229,19537,20220813518,Revisar Prediseño,.
1230,20193,20220813682,Prediseño en StandBy,.
1231,20194,20220813704,Revisar Prediseño,.
1232,18673,20220813151,Revisar Prediseño,.
1233,18674,20220813161,Revisar Prediseño,.
1234,19554,20220813534,Promover en ADMS,CCHAPID.GIS20220813534_WODI_LA_001_01_PO
1235,20497,20220813852,Revisión TQ,JNGAVIRIA.GIS20220813852_NWO
1236,19219,20220813471,Definir,.
1237,19253,20220813488,Revisión TQ,JMPARRA.GIS20220813488_NWO
1238,20184,20220813798,Revisión TQ,JNGAVIRIA.GIS20220813798_NWO
1239,20195,20220813801,Revisar Prediseño,.
1240,18689,20220813186,Editar Diseño,CCHAPID.GIS20220813186_WODI_PS_028_03_PO
1241,18705,20220813194,Revisar Prediseño,.
1242,20609,20220814034,Revisión TQ,CCHAPID.GIS20220814034_NWO
1243,16743,20220811868,Definir,.
1244,20196,20220813811,Definir,.
1245,17633,20220812341,Revisar Prediseño,.
1246,20197,20220813828,Definir,.
1247,19217,20220813399,Revisar Prediseño,.
1248,20641,20220814050,Promover en ADMS,MHHERRERA.GIS20220814050_NWO
1249,20626,20220814069,Revisión TQ,CCHAPID.GIS20220814069_NWO
1250,16744,20220811922,Definir,.
1251,16745,20220811957,Finalizado,JNGAVIRIA.GIS20220811957_NWO
1252,16746,20220811965, Diseño en StandBy,MHHERRERA.GIS20220811965_NWO
1253,20198,20220813836, Enviar a ADMS,YDARIZA.GIS20220813836_WO400465073_PO
1254,16360,20220811876,Definir,.
1255,20627,20220814077,Promover en ADMS,DFLOPEZ.GIS20220814077_WO400410414_PO
1256,20657,20220814085,Prediseño en StandBy,.
1257,20642,20220814107,Revisar Prediseño,.
1258,16747,20220811973,Revisar Prediseño,.
1259,20199,20220813844,Definir,.
1260,20513,20220813860,Revisar Prediseño,.
1261,20185,20220813879,Finalizado,DFLOPEZ.GIS20220813879_NWO
1262,16789,20220811884,Revisión TQ,JNGAVIRIA.GIS20220811884_NWO
1263,16790,20220811892,Editar Prediseño,.
1264,20658,20220814115,Revisar Prediseño,.
1265,18323,20220812902,Prediseño en StandBy,EDELGADO.GIS20220812902_NWO
1266,18324,20220812910,Promover en ADMS,PLOAIZA.GIS20220812910_WO400466839_PO
1267,17667,20220812767,Revisar Prediseño,.
1268,18273,20220812791, Publicar TQ en Productivo,OIZQUIERDO.GIS20220812791_NWO
1269,17653,20220812481,Definir,.
1270,17654,20220812554,Promover en ADMS,HRRODRIGUEZS.GIS20220812554_WO400471694_PO
1271,18369,20220812945,Editar Prediseño,.
1272,18385,20220812953,Revisar Prediseño,.
1273,18305,20220812813,Definir,.
1274,17655,20220812562,Finalizado,PSILVA.GIS20220812562_NWO
1275,17656,20220812570,Definir,.
1276,17657,20220812589,Revisar Prediseño,.
1277,17618,20220812368,Definir,.
1278,17685,20220812465,Promover en ADMS,AORTIZJ.GIS20220812465_WO400471741_PO
1279,18449,20220813011,Revisar Prediseño,.
1280,18451,20220813062,Revisión TQ,MICARVAJAL.GIS20220813062_NWO
1281,18337,20220812864,Editar Prediseño,.
1282,18338,20220812872,Promover en ADMS,AORTIZJ.GIS20220812872_WO400466838_PO
1283,17658,20220812619, Enviar a ADMS,OIZQUIERDO.GIS20220812619_NWO
1284,17659,20220812635,Revisar Prediseño,RVANEGASB.GIS20220812635_WO400434551_PO
1285,17686,20220812491,Definir,.
1286,17687,20220812503,Prediseño en StandBy,CCHAPID.GIS20220812503_WO400438809_PO
1287,17688,20220812511,Promover en ADMS,PSILVA.GIS20220812511_NWO
1288,18452,20220813070,Promover en ADMS,EDELGADO.GIS20220813070_NWO
1289,18609,20220813100,Revisar Prediseño,PSILVA.GIS20220813100_WO400492498_PO
1290,18339,20220812880,Revisar Prediseño,.
1291,18626,20220813127,Promover en ADMS,DFLOPEZ.GIS20220813127_WODI_PS_028_12_PO
1292,17660,20220812643,Promover en ADMS,AORTIZJ.GIS20220812643_WO400487980_PO
1293,17689,20220812521,Promover en ADMS,CMVALLEJO.GIS20220812521_WO400487740_PO
1294,19235,20220813496,Promover en ADMS,DFLOPEZ.GIS20220813496_NWO
1295,19889,20220813577,Finalizado,EMARIN.GIS20220813577_NWO
1296,18917,20220813380,Editar Prediseño,.
1297,17661,20220812651,Definir,.
1298,14229,20220809812,Revisar Prediseño,.
1299,16798,20220812694,Revisión TQ,PSILVA.GIS20220812694_NWO
1300,17690,20220812538, Publicar TQ en Productivo,JIDROBO.GIS20220812538_NWO
1301,17691,20220812546, Diseño en StandBy,HRRODRIGUEZS.GIS20220812546_WO400452828_PO
1302,17692,20220812597,Revisar Prediseño,.
1303,19249,20220813410,Definir,.
1304,19250,20220813429,Definir,.
1305,20017,20220813658,Revisar Prediseño,.
1306,20177,20220813666,Revisar Prediseño,.
1307,16799,20220812708,Promover en ADMS,JMPARRA.GIS20220812708_WODI_PP_013_03_PO
1308,17693,20220812600,Revisar Prediseño,.
1309,20178,20220813674,Revisión TQ,CCHAPID.GIS20220813674_NWO
1310,19905,20220813585,Finalizado,MHHERRERA.GIS20220813585_NWO
1311,17938,20220812724,Solicitar TQ,.
1312,17969,20220812740,Prediseño en StandBy,.
1313,15383,20220811485, Enviar a ADMS,JIDROBO.GIS20220811485_NWO
1314,17695,20220812661,Definir,.
1315,20183,20220813781, Diseño en StandBy,PLOAIZA.GIS20220813781_NWO
1316,18657,20220813143,Revisar Prediseño,.
1317,19251,20220813445,Definir,.
1318,17970,20220812759,Promover en ADMS,CMVALLEJO.GIS20220812759_WO400455488_PO
1319,18257,20220812775, Diseño en StandBy,OIZQUIERDO.GIS20220812775_NWO
1320,17696,20220812678,Promover en ADMS,AORTIZJ.GIS20220812678_WO400454404_PO
1321,18289,20220812805,Revisar Prediseño,.
1322,19252,20220813453,Definir,.
1323,19857,20220813550, Diseño en StandBy,EMARIN.GIS20220813550_NWO
1324,20018,20220813720,Promover en ADMS,DFLOPEZ.GIS20220813720_WO400493851_PO
1325,20211,20220813739,Revisar Prediseño,.
1326,18258,20220812783,Editar Prediseño,.
1327,16844,20220812325,Revisar Prediseño,.
1328,17665,20220812414, Diseño en StandBy,CMVALLEJO.GIS20220812414_WO400402779_PO
1329,20179,20220813747,Promover en ADMS,DTOVAR.GIS20220813747_WO400364498_PO
1330,17301,20220812317,Finalizado,EDELGADO.GIS20220812317_NWO
1331,19873,20220813569, Publicar TQ en Productivo,LARIOS.GIS20220813569_NWO
1332,19937,20220813607,Revisar Prediseño,.
1333,17953,20220812732,Revisar Prediseño,.
1334,18290,20220812821,Finalizado,DSEGURA.GIS20220812821_NWO
1335,18401,20220812961,Prediseño en StandBy,.
